"SCN","Description","Start Lat","Start Long","End Lat","End Long"
"N25421T","The Quays Southbound at Junction with Waterfront Quay/St Peter's Quay","53.471708641856","-2.28415383908569","53.471338689473","-2.28386385919023"
"N25431H","A5063 Trafford Road Westbound at Junction with Waterfront Quay/Archie Street","53.4718586497737","-2.28235406143304","53.4713287100974","-2.28249402346782"
"N25431J","A5063 Trafford Road Southbound at Junction with Waterfront Quay/Archie Street","53.4740983855665","-2.28241414356176","53.4713287113751","-2.28240403428594"
"N25431K","Archie Street Westbound at Junction with Trafford Rd/Waterfront Quay","53.4709887587308","-2.28188408323084","53.4711687334513","-2.28217405555129"
"N25431L","A5063 Trafford Road Eastbound at Junction with Waterfront Quay/Archie Street","53.4706887822177","-2.28271397150108","53.4710787383537","-2.28257400388179"
"N25431M","A5063 Trafford Road Northbound at Junction with Waterfront Quay/Archie Street","53.469638900411","-2.28308388515764","53.4710887356164","-2.2826839910585"
"N25431N","Waterfront Quay Eastbound at Junction with Trafford Road/Archie Street","53.4711887116509","-2.28354389167332","53.4712587139262","-2.28280398341382"
"N25431P","Waterfront Quay Northbound at Junction with Trafford Road/Archie Street","","","",""
"N25441A","Merchants Quay Eastbound at Junction with Trafford Road","53.4694789080073","-2.28387378382244","53.469318933206","-2.28342383153128"
"N25441X","A5063 Trafford Road Westbound at Junction with Merchants Quay","53.4698988726827","-2.2828839195646","53.4694889191818","-2.28300388879221"
"N25441Y","A5063 Trafford Road Southbound at Junction with Merchants Quay","53.4710687409491","-2.28247401550306","53.4694789213512","-2.28293389680721"
"N25441Z","A5063 Trafford Road Northbound at Junction with Merchants Quay","53.4685590229826","-2.28339380483448","53.4691289583828","-2.2832238479946"
"N25451B","A5063 Trafford Road Southbound at Junction with Ordsall Lane","53.4691189631074","-2.28297387764472","53.4684790359368","-2.28314383169322"
"N25451D","A5063 Trafford Road Eastbound at Junction with Ordsall Lane","53.4675491388854","-2.28359374052771","53.4681390722185","-2.28340378688692"
"N25451E","A5063 Trafford Road Northbound at Junction with Ordsall Lane","53.4675591364322","-2.28368373010918","53.4681490696233","-2.28350377526634"
"N25451G","A5066 Ordsall Lane Westbound at Junction with Trafford Road","53.4678791639769","-2.27909429454365","53.4682190690593","-2.28296384296139"
"N25461H","A5063 Trafford Rd Westbound at Junction with Clippers Quay/Exchange Quay","53.4680390851108","-2.28332379251533","53.4675791367779","-2.28349375374287"
"N25461J","A5063 Trafford Rd Southbound at Junction with Clippers Quay/Exchange Quay","53.468029087564","-2.28323380293394","53.467579139475","-2.28330377657919"
"N25461K","Exchange Quay Westbound at Junction with Trafford Road/Clippers Quay","53.4670392084967","-2.28291380192418","53.4672591789415","-2.28317377944596"
"N25461L","A5063 Trafford Rd Eastbound at Junction with Exchange Quay","53.4662192904213","-2.28393364664151","53.4671291874113","-2.28365371657192"
"N25461M","A5063 Trafford Rd Northbound at Junction with Clippers Quay/Exchange Quay","53.4659593184332","-2.28411361464333","53.467129185566","-2.28378370094722"
"N25461N","Clippers Quay Eastbound at Junction with Trafford Road/Exchange Quay","53.4674691346639","-2.28455362195473","53.4674391471334","-2.28392369647922"
"N25511M","West side giratory at M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4641784859082","-2.35769469813699","53.4648084160708","-2.3573947591827"
"N25511N","Eastbound Off-Slip at M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4651483532219","-2.35901457790451","53.4648484117914","-2.35736476437539"
"N25512A","B5214 Trafford Boulevard Southbound at M60 J10/Barton Road/Redcliffe Circle, Trafford","53.4677781100779","-2.35433524485717","53.4648884199378","-2.35645487536233"
"N25512B","North side giratoryat M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4649184094914","-2.35694481764381","53.46484842337","-2.35654486295631"
"N25521D","East side giratory at M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4645784586458","-2.35629488230471","53.4638785374189","-2.35654482449299"
"N25521F","Westbound Off-Slip at M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4634686192345","-2.35416509434983","53.4638185457444","-2.35645483293347"
"N25523H","South side giratoryat M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4637485464909","-2.35698476644262","53.4638485279558","-2.35746471270305"
"N25523K","Barton Rd nortbound at M60 J10/Trafford Bvd/Barton Road/Redcliffe Circle, Trafford","53.4625986729487","-2.35760464631351","53.463788533316","-2.35758469589796"
"N25551D","B5214 Bridgewater Circle (Low Level CP Lane) Eastbound at Junction with Trafford Boulevard","","","",""
"N25551E","B5214 Bridgewater Circle (High Level CP Lane) Eastbound at Junction with Trafford Boulevard","","","",""
"N25551F","Trafford Boulevard SWbound at Junction with Trafford Centre","","","",""
"N25551G","Trafford Centre High Level CP SWbound at Junction with Bridgewater Circle","","","",""
"N25551H","B5214 Bridgewater Circle SWbound at Junction with Trafford Boulevard","","","",""
"N25551J","Trafford Centre Low Level CP Northbound (MCR Lane) at Bridgewater Circle","","","",""
"N25551K","Trafford Centre Low Level CP NWbound (M60 Lane) at Bridgewater Circle","","","",""
"N25561L","B5214 Bridgewater Circle NWbound at Junction with Trafford Boulevard","","","",""
"N25561M","B5214 Trafford Boulevard NEbound at Junction with Bridgewater Circle (Trafford Centre Lane)","","","",""
"N25561N","B5214 Trafford Boulevard NEbound at Junction with Bridgewater Circle","","","",""
"N25563A","Trafford Way SEbound at Junction with Bridegwater Circle","","","",""
"N25563B","B5214 Bridgewater Circle (Trafford Centre Lane) NEbound at Junction with Trafford Way","","","",""
"N25563C","B5214 Bridgewater Circle NEbound at Junction with Trafford Way","","","",""
"N25581E","Barton Dock Rd nortwest bound reservoir clearance at junction of Barton Dock Rd/Park Way, Trafford.","","","",""
"N25581F","Park way northeast bound off-slip approach at junction of Barton Dock Rd/Park Way, Trafford.","","","",""
"N25581G","Barton Dock Rd southeast  bound approach at junction of Barton Dock Rd/Park Way, Trafford.","","","",""
"N25582A","Park way southwest bound off-slip approach at junction of Barton Dock Rd/Park Way, Trafford.","","","",""
"N25582B","Barton Dock Rd nortwest bound approach at junction of Barton Dock Rd/Park Way, Trafford.","","","",""
"N25582C","Barton Dock Rd southeast bound right turn reservoir clearance at junction of Barton Dock Rd/Park Wa","","","",""
"N25582D","Barton Dock Rd southeast bound ahead reservoir clearance at junction of Barton Dock Rd/Park Way, Tr","","","",""
"N26151H","A57 Regent Rd Westbound at Ped Crossing (North Phoebe St)","","","",""
"N27121S","A57 Church St Eastbound at Junction with Peel St/Corporation St","53.4832564473133","-2.34319719898493","53.4834464581974","-2.34084748915997"
"N27121T","B5230 Peel St Southbound at Junction with Church St/Cotporation St","53.4841063995385","-2.33950767654845","53.4836264441019","-2.34034755644662"
"N27121V","A57 Church St Westbound at Junction with Corporation St/Peel St","53.4830665277677","-2.33908768572245","53.4833364798988","-2.34022755935259"
"N27121W","A57 Corporation St Northbound at Junction with Church St/Peel St","53.4820266347847","-2.34016751450539","53.4832664837464","-2.34053751928844"
"N27121X","A57 Church St Northbound at Junction with Corporation St/Peel St","53.4832165048975","-2.33945764718681","53.4833764754781","-2.34020756334766"
"N27131C","A57 Church St Eastbound at Ped Crossing (Oxford St)","53.4831664372567","-2.34465701982005","53.4832464458031","-2.34338717573701"
"N27131D","A57 Church St Westbound at Ped Crossing (Oxford St)","53.4833564662351","-2.34102746393539","53.483206452203","-2.34326718857954"
"N27132A","A57 Church St Westbound at Junction with Trafford Rd/Liverpool Rd","53.4831964512583","-2.34341717014228","53.483126441112","-2.34471701101482"
"N27132B","Trafford Rd Northbound at Junction with Liverpool Rd/Church St","53.4822765337103","-2.34523691470701","53.4829564571438","-2.34499697058609"
"N27132Z","A57 Liverpool Rd Eastbound at Junction with Trafford Rd/Church St","53.4832863824391","-2.34753667821693","53.4831964260959","-2.3451969560679"
"N27141X","A57 Liverpool Rd Eastbound at Ped Crossing (Gladstone Rd)","53.4830763658687","-2.35045631869098","53.483296378578","-2.34772665576315"
"N27141Y","A57 Liverpool Rd Westbound at Ped Crossing (Gladstone Rd)","53.4831564295271","-2.3452869436547","53.4832563849774","-2.34760666860645"
"N27151A","A57 Liverpool Road Eastbound at Junction with Green Lane","53.4807865074533","-2.35949514055523","53.4821463955492","-2.35609560344579"
"N27151Q","B5231 Green Lane Southbound at Junction with Liverpool Road","53.4825563399935","-2.35661555718061","53.4823363771622","-2.35581564466368"
"N27151R","A57 Liverpool Road Westbound at Junction with Green Lane","53.4823763878549","-2.35472577734557","53.482246391135","-2.35557566995562"
"N27152S","A57 Liverpool Road Eastbound at Ped Crossing (Lewis St)","53.4823063849272","-2.35551567955368","53.4824563819792","-2.35447581058902"
"N27152T","A57 Liverpool Road Westbound at Ped Crossing (Lewis Street)","53.4828763734201","-2.35158617484418","53.4824363860261","-2.35435582422733"
"N27161K","A57 Liverpool Rd NEbound at Junction with Worsley Rd/Liverpool Rd/Barton Rd","53.4804765293621","-2.36052500437884","53.4805765232511","-2.36012505645367"
"N27161L","B5211 Worsley Rd SEbound at Junction with Liverpool Rd/Barton Rd/Liverpool Rd","53.4814164171349","-2.36064502724635","53.4807965014766","-2.35983510006114"
"N27161M","A57 Liverpool Rd NWbound at Junction with Barton Rd/Liverpool Rd/Worsley Rd","53.481076485638","-2.35862525669657","53.4807765097588","-2.35941514977978"
"N27161N","A57 Liverpool Rd SWbound at Junction with Barton Rd/Liverpool Rd/Worsley Rd","53.4819864102674","-2.3563855622164","53.4807465137101","-2.3593851521973"
"N27161P","B5211 Barton Rd NWbound at Junction with Liverpool Rd/Worsley Rd/Liverpool Rd","53.4797666416546","-2.35848522154633","53.4805065402367","-2.35950512824135"
"N27181U","A57 Liverpool Road Eastbound at Junction with Milton Street","53.482486380853","-2.3543058322259","53.482906370175","-2.35156617844089"
"N27181V","Milton Street Southbound at Junction with Liverpool Road","53.4836962812364","-2.35128624348924","53.4830563577645","-2.35119622889733"
"N27181W","A57 Liverpool Road Westbound at Junction with Milton Street","53.4832563825749","-2.34777664816082","53.4829663727276","-2.3508862626067"
"N27211B","A57 Liverpool Road NEbound at Junction with Hardy St/Peel Green Rd","53.4769468158638","-2.36963376876328","53.4773567933341","-2.36781400389527"
"N27211C","Hardy Street Southbound at Junction with Liverpool Rd/Peel Green Rd","53.478056717091","-2.36738408336524","53.4775567734857","-2.3675540430938"
"N27211D","A57 Liverpool Road SWbound at Junction with Hardy St/Peel Green Rd","53.4781367254659","-2.36612423806952","53.4774967846333","-2.3672640755906"
"N27211E","Peel Green Road Northbound at Junction with Liverpool Rd/Hardy St","53.4768868509988","-2.3676440057036","53.4772568086206","-2.36756402999548"
"N27221A","A57 Liverpool Rd SWbound at Ped Crossing (Thorp Street)","53.477176807162","-2.36833393422213","53.4769168192503","-2.3696437663713"
"N27231F","A57 Liverpool Road NEbound at Junction with New Lane","53.4775267804001","-2.36731407076711","53.4781467227376","-2.36623422523715"
"N27231G","New Lane Southbound at Junction with Liverpool Road","53.4788066499284","-2.36589429230193","53.478436692589","-2.36595427041193"
"N27231J","A57 Liverpool Road SWbound at Junction with New Lane","53.4805365295078","-2.36001506809579","53.4783467062768","-2.36573429330059"
"N27311E","A57 Bentcliffe Way NWbound at Junction with Barton Lane","53.4814367279168","-2.33848769309353","53.4818466583539","-2.33999752779629"
"N27311F","B5230 Barton Lane NEbound at Junction with Bentcliffe Way","53.4812967053512","-2.34124735561489","53.4818366558533","-2.34025749613115"
"N27321A","Church St Westbound at Junction with Church St/Barton Ln","53.4828465827701","-2.33702792471865","53.4828865616609","-2.33818778680455"
"N27321B","B5230 Barton Ln NEbound at Junction with Church St/Church St","53.4824366014225","-2.33911765707459","53.4827165772663","-2.338497742766"
"N27321Y","A57 Church St Eastbound at Junction with Church St/Barton Ln","53.4834264714371","-2.34007758096933","53.4830465345033","-2.33877772220916"
"N27331C","A57 Irwell Place Eastbound at Junction with Morrison's Access","53.4826565881399","-2.33822777285188","53.4822666368266","-2.33802778140237"
"N27331D","A57 Irwell Place Eastbound at Junction with Morrison's Access","53.4816567062907","-2.33818773791514","53.4821466509369","-2.33802777663264"
"N27611A","A5320 Liverpool Rd Southbound at Junction with Excalibur Way","","","",""
"N27611B","Excalibur Way Westbound at Junction with Liverpool Rd","","","",""
"N27611D","A5320 Liverpool Rd Northbound at Junction with Excalibur Way","","","",""
"N27612F","B5320 Liverpool Rd Southbound at Ped Crossing (Kings Rd)","","","",""
"N27612G","B5320 Liverpool Rd Northbound at Ped Crossing (Kings Rd)","","","",""
"N27621S","B5320 Liverpool Rd Southbound at Junction with Brinell Dr/Prospect Rd","53.4305913628194","-2.43385421637333","53.4291515173771","-2.4349040335404"
"N27621T","B5471 Brinell Dr Westbound at Junction with Liverpool Rd/Prospect Rd","53.428741589019","-2.43323421807002","53.429021532801","-2.43489402962685"
"N27621W","Liverpool Rd Northbound at Junction with Prospect Rd/Brinell Dr","53.4281916191527","-2.4356939008449","53.4288515488574","-2.43517398929375"
"N27622Y","Liverpool Road Southbound at Ped Crossing (John Street)","53.4289615376094","-2.43505400804077","53.4281016297336","-2.43569389730405"
"N28111P","A576 Eccles Old Road Eastbound at Junction with Langworthy Road","53.4918660237766","-2.30161254364581","53.4920460897017","-2.29547328927205"
"N28111Q","A5186 Langworthy Road Southbound at the Junction with Eccles Old Road","53.4931559591825","-2.29547333355405","53.492176079807","-2.29509334015964"
"N28111R","A576 Eccles Old Road Westbound at Junction with Langworthy Road","53.4919661368501","-2.29281360598842","53.4919561107832","-2.29473337467898"
"N28111S","A576 Eccles Old Road Westbound at Junction with Langworthy Road","53.4919361403776","-2.29281360479143","53.4919261143107","-2.29473337348215"
"N28111T","A5186 Langworthy Road Northbound at the Junction with Eccles Old Road","53.4909362253276","-2.29511328828791","53.4917861246718","-2.29516331618262"
"N28141F","A576 Eccles Old Rd Eastbound at Junction with Weaste Ln","53.489666069018","-2.3166706447048","53.4918558742658","-2.31224126475308"
"N28141G","A576 Eccles Old Rd Westbound at Junction with Weaste Ln","53.492485872751","-2.3071219056656","53.4919858691823","-2.31152135653093"
